Iteration,Erreur
1361,5.200121e-05
1362,5.197540e-05
1363,5.194961e-05
1364,5.192384e-05
1365,5.189807e-05
1366,5.187231e-05
1367,5.184657e-05
1368,5.182084e-05
1369,5.179512e-05
1370,5.176941e-05
1371,5.174371e-05
1372,5.171802e-05
1373,5.169235e-05
1374,5.166668e-05
1375,5.164103e-05
1376,5.161539e-05
1377,5.158976e-05
1378,5.156414e-05
1379,5.153854e-05
1380,5.151294e-05
1381,5.148736e-05
1382,5.146179e-05
1383,5.143623e-05
1384,5.141068e-05
1385,5.138514e-05
1386,5.135961e-05
1387,5.133410e-05
1388,5.130860e-05
1389,5.128311e-05
1390,5.125763e-05
1391,5.123216e-05
1392,5.120670e-05
1393,5.118126e-05
1394,5.115582e-05
1395,5.113040e-05
1396,5.110499e-05
1397,5.107959e-05
1398,5.105420e-05
1399,5.102882e-05
1400,5.100346e-05
1401,5.097810e-05
1402,5.095276e-05
1403,5.092743e-05
1404,5.090211e-05
1405,5.087680e-05
1406,5.085150e-05
1407,5.082622e-05
1408,5.080094e-05
1409,5.077568e-05
1410,5.075043e-05
1411,5.072519e-05
1412,5.069996e-05
1413,5.067475e-05
1414,5.064954e-05
1415,5.062435e-05
1416,5.059916e-05
1417,5.057399e-05
1418,5.054883e-05
1419,5.052368e-05
1420,5.049855e-05
1421,5.047342e-05
1422,5.044831e-05
1423,5.042320e-05
1424,5.039811e-05
1425,5.037303e-05
1426,5.034796e-05
1427,5.032290e-05
1428,5.029786e-05
1429,5.027282e-05
1430,5.024780e-05
1431,5.022279e-05
1432,5.019779e-05
1433,5.017280e-05
1434,5.014782e-05
1435,5.012285e-05
1436,5.009790e-05
1437,5.007295e-05
1438,5.004802e-05
1439,5.002310e-05
1440,4.999819e-05
1441,4.997329e-05
1442,4.994840e-05
1443,4.992353e-05
1444,4.989866e-05
1445,4.987381e-05
1446,4.984897e-05
1447,4.982414e-05
1448,4.979932e-05
1449,4.977451e-05
1450,4.974971e-05
1451,4.972493e-05
1452,4.970015e-05
1453,4.967539e-05
1454,4.965064e-05
1455,4.962590e-05
1456,4.960117e-05
1457,4.957645e-05
1458,4.955174e-05
1459,4.952705e-05
1460,4.950237e-05
1461,4.947769e-05
1462,4.945303e-05
1463,4.942838e-05
1464,4.940374e-05
1465,4.937912e-05
1466,4.935450e-05
1467,4.932989e-05
1468,4.930530e-05
1469,4.928072e-05
1470,4.925615e-05
1471,4.923159e-05
1472,4.920704e-05
1473,4.918250e-05
1474,4.915798e-05
1475,4.913346e-05
1476,4.910896e-05
1477,4.908446e-05
1478,4.905998e-05
1479,4.903551e-05
1480,4.901106e-05
1481,4.898661e-05
1482,4.896217e-05
1483,4.893775e-05
1484,4.891333e-05
1485,4.888893e-05
1486,4.886454e-05
1487,4.884016e-05
1488,4.881579e-05
1489,4.879143e-05
1490,4.876709e-05
1491,4.874275e-05
1492,4.871843e-05
1493,4.869411e-05
1494,4.866981e-05
1495,4.864552e-05
1496,4.862124e-05
1497,4.859697e-05
1498,4.857272e-05
1499,4.854847e-05
1500,4.852424e-05
1501,4.850001e-05
1502,4.847580e-05
1503,4.845160e-05
1504,4.842741e-05
1505,4.840323e-05
1506,4.837906e-05
1507,4.835491e-05
1508,4.833076e-05
1509,4.830663e-05
1510,4.828251e-05
1511,4.825839e-05
1512,4.823429e-05
1513,4.821020e-05
1514,4.818613e-05
1515,4.816206e-05
1516,4.813800e-05
1517,4.811396e-05
1518,4.808992e-05
1519,4.806590e-05
1520,4.804189e-05
1521,4.801789e-05
1522,4.799390e-05
1523,4.796992e-05
1524,4.794596e-05
1525,4.792200e-05
1526,4.789805e-05
1527,4.787412e-05
1528,4.785020e-05
1529,4.782629e-05
1530,4.780239e-05
1531,4.777850e-05
1532,4.775462e-05
1533,4.773075e-05
1534,4.770690e-05
1535,4.768305e-05
1536,4.765922e-05
1537,4.763539e-05
1538,4.761158e-05
1539,4.758778e-05
1540,4.756399e-05
1541,4.754021e-05
1542,4.751645e-05
1543,4.749269e-05
1544,4.746895e-05
1545,4.744521e-05
1546,4.742149e-05
1547,4.739778e-05
1548,4.737408e-05
1549,4.735039e-05
1550,4.732671e-05
1551,4.730304e-05
1552,4.727938e-05
1553,4.725574e-05
1554,4.723210e-05
1555,4.720848e-05
1556,4.718487e-05
1557,4.716126e-05
1558,4.713767e-05
1559,4.711409e-05
1560,4.709052e-05
1561,4.706697e-05
1562,4.704342e-05
1563,4.701988e-05
1564,4.699636e-05
1565,4.697285e-05
1566,4.694934e-05
1567,4.692585e-05
1568,4.690237e-05
1569,4.687890e-05
1570,4.685544e-05
1571,4.683200e-05
1572,4.680856e-05
1573,4.678513e-05
1574,4.676172e-05
1575,4.673832e-05
1576,4.671492e-05
1577,4.669154e-05
1578,4.666817e-05
1579,4.664481e-05
1580,4.662146e-05
1581,4.659812e-05
1582,4.657480e-05
1583,4.655148e-05
1584,4.652818e-05
1585,4.650488e-05
1586,4.648160e-05
1587,4.645833e-05
1588,4.643507e-05
1589,4.641182e-05
1590,4.638858e-05
1591,4.636535e-05
1592,4.634213e-05
1593,4.631892e-05
1594,4.629573e-05
1595,4.627254e-05
1596,4.624937e-05
1597,4.622621e-05
1598,4.620306e-05
1599,4.617991e-05
1600,4.615678e-05
1601,4.613366e-05
1602,4.611056e-05
1603,4.608746e-05
1604,4.606437e-05
1605,4.604130e-05
1606,4.601823e-05
1607,4.599518e-05
1608,4.597214e-05
1609,4.594910e-05
1610,4.592608e-05
1611,4.590307e-05
1612,4.588007e-05
1613,4.585708e-05
1614,4.583411e-05
1615,4.581114e-05
1616,4.578818e-05
1617,4.576524e-05
1618,4.574230e-05
1619,4.571938e-05
1620,4.569647e-05
1621,4.567357e-05
1622,4.565068e-05
1623,4.562780e-05
1624,4.560493e-05
1625,4.558207e-05
1626,4.555922e-05
1627,4.553638e-05
1628,4.551356e-05
1629,4.549074e-05
1630,4.546794e-05
1631,4.544514e-05
1632,4.542236e-05
1633,4.539959e-05
1634,4.537683e-05
1635,4.535408e-05
1636,4.533134e-05
1637,4.530861e-05
1638,4.528589e-05
1639,4.526319e-05
1640,4.524049e-05
1641,4.521780e-05
1642,4.519513e-05
1643,4.517247e-05
1644,4.514981e-05
1645,4.512717e-05
1646,4.510454e-05
1647,4.508192e-05
1648,4.505931e-05
1649,4.503671e-05
1650,4.501412e-05
1651,4.499154e-05
1652,4.496898e-05
1653,4.494642e-05
1654,4.492388e-05
1655,4.490134e-05
1656,4.487882e-05
1657,4.485630e-05
1658,4.483380e-05
1659,4.481131e-05
1660,4.478883e-05
1661,4.476636e-05
1662,4.474390e-05
1663,4.472145e-05
1664,4.469901e-05
1665,4.467659e-05
1666,4.465417e-05
1667,4.463176e-05
1668,4.460937e-05
1669,4.458698e-05
1670,4.456461e-05
1671,4.454225e-05
1672,4.451989e-05
1673,4.449755e-05
1674,4.447522e-05
1675,4.445290e-05
1676,4.443059e-05
1677,4.440829e-05
1678,4.438600e-05
1679,4.436373e-05
1680,4.434146e-05
1681,4.431920e-05
1682,4.429696e-05
1683,4.427472e-05
1684,4.425250e-05
1685,4.423029e-05
1686,4.420808e-05
1687,4.418589e-05
1688,4.416371e-05
1689,4.414154e-05
1690,4.411938e-05
1691,4.409723e-05
1692,4.407509e-05
1693,4.405296e-05
1694,4.403084e-05
1695,4.400874e-05
1696,4.398664e-05
1697,4.396455e-05
1698,4.394248e-05
1699,4.392041e-05
1700,4.389836e-05
1701,4.387632e-05
1702,4.385428e-05
1703,4.383226e-05
1704,4.381025e-05
1705,4.378825e-05
1706,4.376626e-05
1707,4.374428e-05
1708,4.372231e-05
1709,4.370035e-05
1710,4.367840e-05
1711,4.365647e-05
1712,4.363454e-05
1713,4.361262e-05
1714,4.359072e-05
1715,4.356882e-05
1716,4.354694e-05
1717,4.352506e-05
1718,4.350320e-05
1719,4.348135e-05
1720,4.345951e-05
1721,4.343767e-05
1722,4.341585e-05
1723,4.339404e-05
1724,4.337224e-05
1725,4.335045e-05
1726,4.332867e-05
1727,4.330690e-05
1728,4.328515e-05
1729,4.326340e-05
1730,4.324166e-05
1731,4.321994e-05
1732,4.319822e-05
1733,4.317652e-05
1734,4.315482e-05
1735,4.313314e-05
1736,4.311146e-05
1737,4.308980e-05
1738,4.306815e-05
1739,4.304650e-05
1740,4.302487e-05
1741,4.300325e-05
1742,4.298164e-05
1743,4.296004e-05
1744,4.293845e-05
1745,4.291687e-05
1746,4.289530e-05
1747,4.287374e-05
1748,4.285220e-05
1749,4.283066e-05
1750,4.280913e-05
1751,4.278761e-05
1752,4.276611e-05
1753,4.274461e-05
1754,4.272313e-05
1755,4.270165e-05
1756,4.268019e-05
1757,4.265873e-05
1758,4.263729e-05
1759,4.261586e-05
1760,4.259444e-05
1761,4.257302e-05
1762,4.255162e-05
1763,4.253023e-05
1764,4.250885e-05
1765,4.248748e-05
1766,4.246612e-05
1767,4.244477e-05
1768,4.242343e-05
1769,4.240210e-05
1770,4.238078e-05
1771,4.235948e-05
1772,4.233818e-05
1773,4.231689e-05
1774,4.229561e-05
1775,4.227435e-05
1776,4.225309e-05
1777,4.223185e-05
1778,4.221061e-05
1779,4.218939e-05
1780,4.216817e-05
1781,4.214697e-05
1782,4.212577e-05
1783,4.210459e-05
1784,4.208342e-05
1785,4.206225e-05
1786,4.204110e-05
1787,4.201996e-05
1788,4.199883e-05
1789,4.197771e-05
1790,4.195659e-05
1791,4.193549e-05
1792,4.191440e-05
1793,4.189332e-05
1794,4.187225e-05
1795,4.185119e-05
1796,4.183015e-05
1797,4.180911e-05
1798,4.178808e-05
1799,4.176706e-05
1800,4.174605e-05
1801,4.172506e-05
1802,4.170407e-05
1803,4.168309e-05
1804,4.166212e-05
1805,4.164117e-05
1806,4.162022e-05
1807,4.159929e-05
1808,4.157836e-05
1809,4.155745e-05
1810,4.153654e-05
1811,4.151565e-05
1812,4.149476e-05
1813,4.147389e-05
1814,4.145302e-05
1815,4.143217e-05
1816,4.141133e-05
1817,4.139049e-05
1818,4.136967e-05
1819,4.134886e-05
1820,4.132806e-05
1821,4.130727e-05
1822,4.128648e-05
1823,4.126571e-05
1824,4.124495e-05
1825,4.122420e-05
1826,4.120346e-05
1827,4.118273e-05
1828,4.116201e-05
1829,4.114130e-05
1830,4.112060e-05
1831,4.109991e-05
1832,4.107923e-05
1833,4.105856e-05
1834,4.103790e-05
1835,4.101725e-05
1836,4.099661e-05
1837,4.097598e-05
1838,4.095536e-05
1839,4.093476e-05
1840,4.091416e-05
1841,4.089357e-05
1842,4.087299e-05
1843,4.085243e-05
1844,4.083187e-05
1845,4.081132e-05
1846,4.079078e-05
1847,4.077026e-05
1848,4.074974e-05
1849,4.072923e-05
1850,4.070874e-05
1851,4.068825e-05
1852,4.066777e-05
1853,4.064731e-05
1854,4.062685e-05
1855,4.060641e-05
1856,4.058597e-05
1857,4.056555e-05
1858,4.054513e-05
1859,4.052473e-05
1860,4.050433e-05
1861,4.048395e-05
1862,4.046357e-05
1863,4.044321e-05
1864,4.042285e-05
1865,4.040251e-05
1866,4.038217e-05
1867,4.036185e-05
1868,4.034153e-05
1869,4.032123e-05
1870,4.030094e-05
1871,4.028065e-05
1872,4.026038e-05
1873,4.024011e-05
1874,4.021986e-05
1875,4.019962e-05
1876,4.017938e-05
1877,4.015916e-05
1878,4.013894e-05
1879,4.011874e-05
1880,4.009855e-05
1881,4.007836e-05
1882,4.005819e-05
1883,4.003803e-05
1884,4.001787e-05
1885,3.999773e-05
1886,3.997760e-05
1887,3.995747e-05
1888,3.993736e-05
1889,3.991726e-05
1890,3.989716e-05
1891,3.987708e-05
1892,3.985701e-05
1893,3.983695e-05
1894,3.981689e-05
1895,3.979685e-05
1896,3.977682e-05
1897,3.975679e-05
1898,3.973678e-05
1899,3.971678e-05
1900,3.969678e-05
1901,3.967680e-05
1902,3.965683e-05
1903,3.963686e-05
1904,3.961691e-05
1905,3.959697e-05
1906,3.957703e-05
1907,3.955711e-05
1908,3.953720e-05
1909,3.951729e-05
1910,3.949740e-05
1911,3.947752e-05
1912,3.945764e-05
1913,3.943778e-05
1914,3.941793e-05
1915,3.939808e-05
1916,3.937825e-05
1917,3.935842e-05
1918,3.933861e-05
1919,3.931881e-05
1920,3.929901e-05
1921,3.927923e-05
1922,3.925945e-05
1923,3.923969e-05
1924,3.921994e-05
1925,3.920019e-05
1926,3.918046e-05
1927,3.916073e-05
1928,3.914102e-05
1929,3.912131e-05
1930,3.910162e-05
1931,3.908193e-05
1932,3.906226e-05
1933,3.904259e-05
1934,3.902293e-05
1935,3.900329e-05
1936,3.898365e-05
1937,3.896403e-05
1938,3.894441e-05
1939,3.892480e-05
1940,3.890521e-05
1941,3.888562e-05
1942,3.886604e-05
1943,3.884648e-05
1944,3.882692e-05
1945,3.880737e-05
1946,3.878784e-05
1947,3.876831e-05
1948,3.874879e-05
1949,3.872928e-05
1950,3.870978e-05
1951,3.869030e-05
1952,3.867082e-05
1953,3.865135e-05
1954,3.863189e-05
1955,3.861244e-05
1956,3.859300e-05
1957,3.857357e-05
1958,3.855415e-05
1959,3.853474e-05
1960,3.851534e-05
1961,3.849595e-05
1962,3.847657e-05
1963,3.845720e-05
1964,3.843784e-05
1965,3.841849e-05
1966,3.839915e-05
1967,3.837982e-05
1968,3.836049e-05
1969,3.834118e-05
1970,3.832188e-05
1971,3.830259e-05
1972,3.828330e-05
1973,3.826403e-05
1974,3.824477e-05
1975,3.822551e-05
1976,3.820627e-05
1977,3.818703e-05
1978,3.816781e-05
1979,3.814860e-05
1980,3.812939e-05
1981,3.811019e-05
1982,3.809101e-05
1983,3.807183e-05
1984,3.805267e-05
1985,3.803351e-05
1986,3.801436e-05
1987,3.799523e-05
1988,3.797610e-05
1989,3.795698e-05
1990,3.793787e-05
1991,3.791877e-05
1992,3.789969e-05
1993,3.788061e-05
1994,3.786154e-05
1995,3.784248e-05
1996,3.782343e-05
1997,3.780439e-05
1998,3.778536e-05
1999,3.776633e-05
2000,3.774732e-05
2001,3.772832e-05
2002,3.770933e-05
2003,3.769035e-05
2004,3.767137e-05
2005,3.765241e-05
2006,3.763346e-05
2007,3.761451e-05
2008,3.759558e-05
2009,3.757665e-05
2010,3.755774e-05
2011,3.753883e-05
2012,3.751994e-05
2013,3.750105e-05
2014,3.748217e-05
2015,3.746331e-05
2016,3.744445e-05
2017,3.742560e-05
2018,3.740676e-05
2019,3.738793e-05
2020,3.736911e-05
2021,3.735030e-05
2022,3.733150e-05
2023,3.731271e-05
2024,3.729393e-05
2025,3.727516e-05
2026,3.725640e-05
2027,3.723765e-05
2028,3.721890e-05
2029,3.720017e-05
2030,3.718145e-05
2031,3.716273e-05
2032,3.714403e-05
2033,3.712533e-05
2034,3.710665e-05
2035,3.708797e-05
2036,3.706931e-05
2037,3.705065e-05
2038,3.703200e-05
2039,3.701336e-05
2040,3.699474e-05
2041,3.697612e-05
2042,3.695751e-05
2043,3.693891e-05
2044,3.692032e-05
2045,3.690174e-05
2046,3.688317e-05
2047,3.686460e-05
2048,3.684605e-05
2049,3.682751e-05
2050,3.680898e-05
2051,3.679045e-05
2052,3.677194e-05
2053,3.675343e-05
2054,3.673494e-05
2055,3.671645e-05
2056,3.669797e-05
2057,3.667951e-05
2058,3.666105e-05
2059,3.664260e-05
2060,3.662416e-05
2061,3.660573e-05
2062,3.658731e-05
2063,3.656890e-05
2064,3.655050e-05
2065,3.653211e-05
2066,3.651373e-05
2067,3.649535e-05
2068,3.647699e-05
2069,3.645864e-05
2070,3.644029e-05
2071,3.642196e-05
2072,3.640363e-05
2073,3.638531e-05
2074,3.636701e-05
2075,3.634871e-05
2076,3.633042e-05
2077,3.631214e-05
2078,3.629387e-05
2079,3.627561e-05
2080,3.625736e-05
2081,3.623912e-05
2082,3.622089e-05
2083,3.620267e-05
2084,3.618445e-05
2085,3.616625e-05
2086,3.614805e-05
2087,3.612987e-05
2088,3.611169e-05
2089,3.609353e-05
2090,3.607537e-05
2091,3.605722e-05
2092,3.603908e-05
2093,3.602095e-05
2094,3.600283e-05
2095,3.598472e-05
2096,3.596662e-05
2097,3.594853e-05
2098,3.593045e-05
2099,3.591238e-05
2100,3.589431e-05
2101,3.587626e-05
2102,3.585821e-05
2103,3.584018e-05
2104,3.582215e-05
2105,3.580413e-05
2106,3.578612e-05
2107,3.576812e-05
2108,3.575013e-05
2109,3.573215e-05
2110,3.571418e-05
2111,3.569622e-05
2112,3.567827e-05
2113,3.566032e-05
2114,3.564239e-05
2115,3.562447e-05
2116,3.560655e-05
2117,3.558864e-05
2118,3.557075e-05
2119,3.555286e-05
2120,3.553498e-05
2121,3.551711e-05
2122,3.549925e-05
2123,3.548140e-05
2124,3.546356e-05
2125,3.544572e-05
2126,3.542790e-05
2127,3.541009e-05
2128,3.539228e-05
2129,3.537449e-05
2130,3.535670e-05
2131,3.533892e-05
2132,3.532115e-05
2133,3.530340e-05
2134,3.528565e-05
2135,3.526791e-05
2136,3.525017e-05
2137,3.523245e-05
2138,3.521474e-05
2139,3.519703e-05
2140,3.517934e-05
2141,3.516165e-05
2142,3.514398e-05
2143,3.512631e-05
2144,3.510865e-05
2145,3.509100e-05
2146,3.507336e-05
2147,3.505573e-05
2148,3.503811e-05
2149,3.502050e-05
2150,3.500290e-05
2151,3.498530e-05
2152,3.496772e-05
2153,3.495014e-05
2154,3.493257e-05
2155,3.491502e-05
2156,3.489747e-05
2157,3.487993e-05
2158,3.486240e-05
2159,3.484488e-05
2160,3.482736e-05
2161,3.480986e-05
2162,3.479237e-05
2163,3.477488e-05
2164,3.475741e-05
2165,3.473994e-05
2166,3.472248e-05
2167,3.470503e-05
2168,3.468759e-05
2169,3.467016e-05
2170,3.465274e-05
2171,3.463533e-05
2172,3.461792e-05
2173,3.460053e-05
2174,3.458314e-05
2175,3.456577e-05
2176,3.454840e-05
2177,3.453104e-05
2178,3.451369e-05
2179,3.449635e-05
2180,3.447902e-05
2181,3.446170e-05
2182,3.444439e-05
2183,3.442708e-05
2184,3.440979e-05
2185,3.439250e-05
2186,3.437522e-05
2187,3.435796e-05
2188,3.434070e-05
2189,3.432345e-05
2190,3.430621e-05
2191,3.428897e-05
2192,3.427175e-05
2193,3.425454e-05
2194,3.423733e-05
2195,3.422013e-05
2196,3.420295e-05
2197,3.418577e-05
2198,3.416860e-05
2199,3.415144e-05
2200,3.413429e-05
2201,3.411714e-05
2202,3.410001e-05
2203,3.408289e-05
2204,3.406577e-05
2205,3.404866e-05
2206,3.403157e-05
2207,3.401448e-05
2208,3.399740e-05
2209,3.398033e-05
2210,3.396326e-05
2211,3.394621e-05
2212,3.392917e-05
2213,3.391213e-05
2214,3.389510e-05
2215,3.387809e-05
2216,3.386108e-05
2217,3.384408e-05
2218,3.382709e-05
2219,3.381010e-05
2220,3.379313e-05
2221,3.377617e-05
2222,3.375921e-05
2223,3.374226e-05
2224,3.372533e-05
2225,3.370840e-05
2226,3.369148e-05
2227,3.367457e-05
2228,3.365766e-05
2229,3.364077e-05
2230,3.362389e-05
2231,3.360701e-05
2232,3.359014e-05
2233,3.357328e-05
2234,3.355643e-05
2235,3.353959e-05
2236,3.352276e-05
2237,3.350594e-05
2238,3.348913e-05
2239,3.347232e-05
2240,3.345552e-05
2241,3.343874e-05
2242,3.342196e-05
2243,3.340519e-05
2244,3.338843e-05
2245,3.337167e-05
2246,3.335493e-05
2247,3.333819e-05
2248,3.332147e-05
2249,3.330475e-05
2250,3.328804e-05
2251,3.327134e-05
2252,3.325465e-05
2253,3.323797e-05
2254,3.322130e-05
2255,3.320463e-05
2256,3.318797e-05
2257,3.317133e-05
2258,3.315469e-05
2259,3.313806e-05
2260,3.312144e-05
2261,3.310482e-05
2262,3.308822e-05
2263,3.307163e-05
2264,3.305504e-05
2265,3.303846e-05
2266,3.302189e-05
2267,3.300533e-05
2268,3.298878e-05
2269,3.297224e-05
2270,3.295571e-05
2271,3.293918e-05
2272,3.292266e-05
2273,3.290616e-05
2274,3.288966e-05
2275,3.287317e-05
2276,3.285668e-05
2277,3.284021e-05
2278,3.282375e-05
2279,3.280729e-05
2280,3.279084e-05
2281,3.277440e-05
2282,3.275797e-05
2283,3.274155e-05
2284,3.272514e-05
2285,3.270874e-05
2286,3.269234e-05
2287,3.267595e-05
2288,3.265958e-05
2289,3.264321e-05
2290,3.262685e-05
2291,3.261049e-05
2292,3.259415e-05
2293,3.257782e-05
2294,3.256149e-05
2295,3.254517e-05
2296,3.252886e-05
2297,3.251256e-05
2298,3.249627e-05
2299,3.247999e-05
2300,3.246371e-05
2301,3.244745e-05
2302,3.243119e-05
2303,3.241494e-05
2304,3.239870e-05
2305,3.238247e-05
2306,3.236624e-05
2307,3.235003e-05
2308,3.233382e-05
2309,3.231763e-05
2310,3.230144e-05
2311,3.228526e-05
2312,3.226908e-05
2313,3.225292e-05
2314,3.223677e-05
2315,3.222062e-05
2316,3.220448e-05
2317,3.218835e-05
2318,3.217223e-05
2319,3.215612e-05
2320,3.214002e-05
2321,3.212392e-05
2322,3.210783e-05
2323,3.209176e-05
2324,3.207569e-05
2325,3.205963e-05
2326,3.204357e-05
2327,3.202753e-05
2328,3.201149e-05
2329,3.199547e-05
2330,3.197945e-05
2331,3.196344e-05
2332,3.194744e-05
2333,3.193144e-05
2334,3.191546e-05
2335,3.189948e-05
2336,3.188351e-05
2337,3.186755e-05
2338,3.185160e-05
2339,3.183566e-05
2340,3.181973e-05
2341,3.180380e-05
2342,3.178788e-05
2343,3.177197e-05
2344,3.175607e-05
2345,3.174018e-05
2346,3.172430e-05
2347,3.170842e-05
2348,3.169256e-05
2349,3.167670e-05
2350,3.166085e-05
2351,3.164501e-05
2352,3.162917e-05
2353,3.161335e-05
2354,3.159753e-05
2355,3.158173e-05
2356,3.156593e-05
2357,3.155014e-05
2358,3.153435e-05
2359,3.151858e-05
2360,3.150281e-05
2361,3.148705e-05
2362,3.147131e-05
2363,3.145556e-05
2364,3.143983e-05
2365,3.142411e-05
2366,3.140839e-05
2367,3.139268e-05
2368,3.137699e-05
2369,3.136130e-05
2370,3.134561e-05
2371,3.132994e-05
2372,3.131427e-05
2373,3.129862e-05
2374,3.128297e-05
2375,3.126733e-05
2376,3.125169e-05
2377,3.123607e-05
2378,3.122045e-05
2379,3.120485e-05
2380,3.118925e-05
2381,3.117366e-05
2382,3.115807e-05
2383,3.114250e-05
2384,3.112693e-05
2385,3.111138e-05
2386,3.109583e-05
2387,3.108028e-05
2388,3.106475e-05
2389,3.104923e-05
2390,3.103371e-05
2391,3.101820e-05
2392,3.100270e-05
2393,3.098721e-05
2394,3.097173e-05
2395,3.095625e-05
2396,3.094079e-05
2397,3.092533e-05
2398,3.090988e-05
2399,3.089443e-05
2400,3.087900e-05
2401,3.086357e-05
2402,3.084816e-05
2403,3.083275e-05
2404,3.081735e-05
2405,3.080195e-05
2406,3.078657e-05
2407,3.077119e-05
2408,3.075582e-05
2409,3.074046e-05
2410,3.072511e-05
2411,3.070977e-05
2412,3.069443e-05
2413,3.067911e-05
2414,3.066379e-05
2415,3.064848e-05
2416,3.063317e-05
2417,3.061788e-05
2418,3.060259e-05
2419,3.058731e-05
2420,3.057204e-05
2421,3.055678e-05
2422,3.054153e-05
2423,3.052628e-05
2424,3.051104e-05
2425,3.049582e-05
2426,3.048059e-05
2427,3.046538e-05
2428,3.045018e-05
2429,3.043498e-05
2430,3.041979e-05
2431,3.040461e-05
2432,3.038944e-05
2433,3.037427e-05
2434,3.035912e-05
2435,3.034397e-05
2436,3.032883e-05
2437,3.031370e-05
2438,3.029857e-05
2439,3.028346e-05
2440,3.026835e-05
2441,3.025325e-05
2442,3.023816e-05
2443,3.022307e-05
2444,3.020800e-05
2445,3.019293e-05
2446,3.017787e-05
2447,3.016282e-05
2448,3.014778e-05
2449,3.013274e-05
2450,3.011772e-05
2451,3.010270e-05
2452,3.008769e-05
2453,3.007268e-05
2454,3.005769e-05
2455,3.004270e-05
2456,3.002772e-05
2457,3.001275e-05
2458,2.999779e-05
2459,2.998283e-05
2460,2.996789e-05
2461,2.995295e-05
2462,2.993802e-05
2463,2.992309e-05
2464,2.990818e-05
2465,2.989327e-05
2466,2.987837e-05
2467,2.986348e-05
2468,2.984860e-05
2469,2.983373e-05
2470,2.981886e-05
2471,2.980400e-05
2472,2.978915e-05
2473,2.977431e-05
2474,2.975947e-05
2475,2.974464e-05
2476,2.972982e-05
2477,2.971501e-05
2478,2.970021e-05
2479,2.968541e-05
2480,2.967063e-05
2481,2.965585e-05
2482,2.964108e-05
2483,2.962631e-05
2484,2.961156e-05
2485,2.959681e-05
2486,2.958207e-05
2487,2.956734e-05
2488,2.955261e-05
2489,2.953790e-05
2490,2.952319e-05
2491,2.950849e-05
2492,2.949380e-05
2493,2.947911e-05
2494,2.946444e-05
2495,2.944977e-05
2496,2.943511e-05
2497,2.942045e-05
2498,2.940581e-05
2499,2.939117e-05
2500,2.937654e-05
2501,2.936192e-05
2502,2.934731e-05
2503,2.933270e-05
2504,2.931810e-05
2505,2.930351e-05
2506,2.928893e-05
2507,2.927436e-05
2508,2.925979e-05
2509,2.924523e-05
2510,2.923068e-05
2511,2.921614e-05
2512,2.920160e-05
2513,2.918708e-05
2514,2.917256e-05
2515,2.915805e-05
2516,2.914354e-05
2517,2.912905e-05
2518,2.911456e-05
2519,2.910008e-05
2520,2.908560e-05
2521,2.907114e-05
2522,2.905668e-05
2523,2.904223e-05
2524,2.902779e-05
2525,2.901336e-05
2526,2.899893e-05
2527,2.898451e-05
2528,2.897010e-05
2529,2.895570e-05
2530,2.894131e-05
2531,2.892692e-05
2532,2.891254e-05
2533,2.889817e-05
2534,2.888380e-05
2535,2.886945e-05
2536,2.885510e-05
2537,2.884076e-05
2538,2.882643e-05
2539,2.881210e-05
2540,2.879778e-05
2541,2.878347e-05
2542,2.876917e-05
2543,2.875488e-05
2544,2.874059e-05
2545,2.872631e-05
2546,2.871204e-05
2547,2.869778e-05
2548,2.868352e-05
2549,2.866927e-05
2550,2.865503e-05
2551,2.864080e-05
2552,2.862658e-05
2553,2.861236e-05
2554,2.859815e-05
2555,2.858395e-05
2556,2.856975e-05
2557,2.855556e-05
2558,2.854139e-05
2559,2.852721e-05
2560,2.851305e-05
2561,2.849889e-05
2562,2.848475e-05
2563,2.847061e-05
2564,2.845647e-05
2565,2.844235e-05
2566,2.842823e-05
2567,2.841412e-05
2568,2.840002e-05
2569,2.838592e-05
2570,2.837183e-05
2571,2.835775e-05
2572,2.834368e-05
2573,2.832962e-05
2574,2.831556e-05
2575,2.830151e-05
2576,2.828747e-05
2577,2.827344e-05
2578,2.825941e-05
2579,2.824539e-05
2580,2.823138e-05
2581,2.821737e-05
2582,2.820338e-05
2583,2.818939e-05
2584,2.817541e-05
2585,2.816143e-05
2586,2.814747e-05
2587,2.813351e-05
2588,2.811956e-05
2589,2.810562e-05
2590,2.809168e-05
2591,2.807775e-05
2592,2.806383e-05
2593,2.804992e-05
2594,2.803601e-05
2595,2.802211e-05
2596,2.800822e-05
2597,2.799434e-05
2598,2.798047e-05
2599,2.796660e-05
2600,2.795274e-05
2601,2.793888e-05
2602,2.792504e-05
2603,2.791120e-05
2604,2.789737e-05
2605,2.788355e-05
2606,2.786973e-05
2607,2.785592e-05
2608,2.784212e-05
2609,2.782833e-05
2610,2.781454e-05
2611,2.780077e-05
2612,2.778699e-05
2613,2.777323e-05
2614,2.775948e-05
2615,2.774573e-05
2616,2.773199e-05
2617,2.771825e-05
2618,2.770453e-05
2619,2.769081e-05
2620,2.767710e-05
2621,2.766339e-05
2622,2.764970e-05
2623,2.763601e-05
2624,2.762233e-05
2625,2.760865e-05
2626,2.759499e-05
2627,2.758133e-05
2628,2.756768e-05
2629,2.755403e-05
2630,2.754040e-05
2631,2.752677e-05
